Src_NodeID, Dest_NodeID, Weight, B1, B2, B3
5197, 5198, 9, 1, 1, 0
5198, 5197, 9, 1, 1, 0
8131, 8132, 6, 0, 1, 0
8132, 8131, 6, 0, 1, 0
7493, 7494, 9, 0, 1, 0
7494, 7493, 9, 0, 1, 0
885, 886, 10, 1, 1, 1
886, 885, 10, 1, 1, 1
3706, 989, 20, 1, 1, 0
989, 3706, 20, 1, 1, 0
8564, 8565, 17, 1, 1, 0
8565, 8564, 17, 1, 1, 0
2273, 2274, 19, 0, 1, 1
2274, 2273, 19, 0, 1, 1
2802, 2803, 16, 1, 1, 1
2803, 2802, 16, 1, 1, 1
6847, 6848, 11, 0, 1, 0
6848, 6847, 11, 0, 1, 0
6896, 6897, 18, 0, 1, 0
6897, 6896, 18, 0, 1, 0
2017, 2018, 11, 0, 1, 0
2018, 2017, 11, 0, 1, 0
6435, 3597, 22, 0, 1, 1
3597, 6435, 22, 0, 1, 1
4111, 973, 11, 0, 1, 0
973, 4111, 11, 0, 1, 0
5997, 5998, 10, 0, 1, 1
5998, 5997, 10, 0, 1, 1
258, 259, 5, 0, 1, 0
259, 258, 5, 0, 1, 0
9282, 9283, 14, 1, 1, 0
9283, 9282, 14, 1, 1, 0
5191, 5192, 1, 0, 1, 1
5192, 5191, 1, 0, 1, 1
7600, 7601, 19, 0, 1, 0
7601, 7600, 19, 0, 1, 0
6082, 6083, 1, 1, 1, 1
6083, 6082, 1, 1, 1, 1
8342, 8343, 7, 0, 1, 1
8343, 8342, 7, 0, 1, 1
7047, 7048, 3, 1, 1, 0
7048, 7047, 3, 1, 1, 0
2504, 2505, 13, 1, 1, 1
2505, 2504, 13, 1, 1, 1
3640, 3641, 6, 1, 1, 1
3641, 3640, 6, 1, 1, 1
7241, 7242, 4, 1, 1, 1
7242, 7241, 4, 1, 1, 1
8009, 8010, 7, 1, 1, 0
8010, 8009, 7, 1, 1, 0
7381, 7382, 5, 1, 1, 0
7382, 7381, 5, 1, 1, 0
6541, 6542, 8, 1, 1, 1
6542, 6541, 8, 1, 1, 1
674, 675, 12, 1, 1, 0
675, 674, 12, 1, 1, 0
8249, 8250, 9, 1, 1, 0
8250, 8249, 9, 1, 1, 0
8691, 6142, 30, 1, 1, 1
6142, 8691, 30, 1, 1, 1
7113, 7114, 10, 0, 1, 0
7114, 7113, 10, 0, 1, 0
7895, 7896, 18, 1, 1, 1
7896, 7895, 18, 1, 1, 1
8711, 8712, 16, 0, 1, 0
8712, 8711, 16, 0, 1, 0
3142, 1236, 37, 0, 1, 0
1236, 3142, 37, 0, 1, 0
8557, 8558, 9, 0, 1, 0
8558, 8557, 9, 0, 1, 0
2396, 2397, 20, 0, 1, 0
2397, 2396, 20, 0, 1, 0
9376, 9377, 9, 0, 1, 0
9377, 9376, 9, 0, 1, 0
7779, 7780, 13, 1, 1, 0
7780, 7779, 13, 1, 1, 0
8088, 8089, 14, 0, 1, 0
8089, 8088, 14, 0, 1, 0
2043, 2044, 8, 0, 1, 0
2044, 2043, 8, 0, 1, 0
2069, 2070, 15, 1, 1, 0
2070, 2069, 15, 1, 1, 0
195, 2725, 39, 0, 1, 0
2725, 195, 39, 0, 1, 0
3443, 3444, 14, 1, 1, 0
3444, 3443, 14, 1, 1, 0
5972, 5973, 11, 1, 1, 0
5973, 5972, 11, 1, 1, 0
8972, 8973, 6, 0, 1, 1
8973, 8972, 6, 0, 1, 1
8709, 8710, 16, 1, 1, 0
8710, 8709, 16, 1, 1, 0
4705, 4706, 4, 0, 1, 1
4706, 4705, 4, 0, 1, 1
4279, 4280, 2, 0, 1, 0
4280, 4279, 2, 0, 1, 0
5227, 5228, 3, 0, 1, 0
5228, 5227, 3, 0, 1, 0
3560, 3561, 2, 0, 1, 1
3561, 3560, 2, 0, 1, 1
5617, 6465, 14, 1, 1, 0
6465, 5617, 14, 1, 1, 0
8335, 8336, 9, 0, 1, 0
8336, 8335, 9, 0, 1, 0
8080, 8081, 11, 0, 1, 0
8081, 8080, 11, 0, 1, 0
8708, 8709, 8, 0, 1, 0
8709, 8708, 8, 0, 1, 0
6182, 6183, 10, 1, 1, 1
6183, 6182, 10, 1, 1, 1
2073, 2074, 8, 0, 1, 0
2074, 2073, 8, 0, 1, 0
5361, 5362, 20, 0, 1, 1
5362, 5361, 20, 0, 1, 1
3484, 3485, 15, 0, 1, 0
3485, 3484, 15, 0, 1, 0
6603, 6604, 4, 0, 1, 1
6604, 6603, 4, 0, 1, 1
9261, 9262, 6, 0, 1, 0
9262, 9261, 6, 0, 1, 0
3268, 3269, 7, 0, 1, 0
3269, 3268, 7, 0, 1, 0
3289, 3290, 4, 0, 1, 1
3290, 3289, 4, 0, 1, 1
2658, 2659, 20, 1, 1, 1
2659, 2658, 20, 1, 1, 1
4146, 4147, 16, 1, 1, 0
4147, 4146, 16, 1, 1, 0
3796, 1134, 35, 0, 1, 0
1134, 3796, 35, 0, 1, 0
5441, 5442, 19, 0, 1, 0
5442, 5441, 19, 0, 1, 0
9225, 9226, 17, 0, 1, 1
9226, 9225, 17, 0, 1, 1
9708, 9709, 10, 0, 1, 0
9709, 9708, 10, 0, 1, 0
3529, 3530, 19, 1, 1, 1
3530, 3529, 19, 1, 1, 1
1425, 1426, 8, 1, 1, 1
1426, 1425, 8, 1, 1, 1
1426, 1427, 20, 0, 1, 0
1427, 1426, 20, 0, 1, 0
1656, 1657, 15, 0, 1, 1
1657, 1656, 15, 0, 1, 1
6705, 6706, 11, 1, 1, 0
6706, 6705, 11, 1, 1, 0
5704, 5705, 13, 0, 1, 0
5705, 5704, 13, 0, 1, 0
7486, 7487, 8, 1, 1, 1
7487, 7486, 8, 1, 1, 1
5170, 5171, 3, 1, 1, 0
5171, 5170, 3, 1, 1, 0
8164, 8165, 11, 0, 1, 1
8165, 8164, 11, 0, 1, 1
4382, 4383, 20, 0, 1, 1
4383, 4382, 20, 0, 1, 1
6703, 6704, 17, 0, 1, 1
6704, 6703, 17, 0, 1, 1
6902, 6903, 8, 1, 1, 0
6903, 6902, 8, 1, 1, 0
2495, 2496, 18, 0, 1, 0
2496, 2495, 18, 0, 1, 0
3356, 3357, 14, 1, 1, 0
3357, 3356, 14, 1, 1, 0
6613, 6614, 8, 1, 1, 0
6614, 6613, 8, 1, 1, 0
2500, 2501, 6, 0, 1, 0
2501, 2500, 6, 0, 1, 0
3297, 3298, 16, 1, 1, 0
3298, 3297, 16, 1, 1, 0
6153, 6154, 19, 1, 1, 1
6154, 6153, 19, 1, 1, 1
8499, 8500, 13, 1, 1, 0
8500, 8499, 13, 1, 1, 0
3654, 3655, 14, 1, 1, 1
3655, 3654, 14, 1, 1, 1
5246, 5247, 2, 0, 1, 0
5247, 5246, 2, 0, 1, 0
1006, 1007, 13, 0, 1, 1
1007, 1006, 13, 0, 1, 1
4350, 4351, 10, 1, 1, 0
4351, 4350, 10, 1, 1, 0
5283, 5284, 19, 0, 1, 0
5284, 5283, 19, 0, 1, 0
7690, 7691, 3, 0, 1, 1
7691, 7690, 3, 0, 1, 1
4100, 4101, 11, 1, 1, 1
4101, 4100, 11, 1, 1, 1
700, 701, 7, 1, 1, 1
701, 700, 7, 1, 1, 1
2981, 2982, 10, 1, 1, 0
2982, 2981, 10, 1, 1, 0
1712, 1713, 13, 0, 1, 1
1713, 1712, 13, 0, 1, 1
9391, 9392, 20, 1, 1, 1
9392, 9391, 20, 1, 1, 1
3256, 3257, 19, 1, 1, 0
3257, 3256, 19, 1, 1, 0
6408, 6409, 4, 1, 1, 1
6409, 6408, 4, 1, 1, 1
5687, 5688, 7, 1, 1, 1
5688, 5687, 7, 1, 1, 1
1915, 1916, 10, 1, 1, 1
1916, 1915, 10, 1, 1, 1
7914, 7915, 1, 1, 1, 0
7915, 7914, 1, 1, 1, 0
1803, 1804, 6, 1, 1, 0
1804, 1803, 6, 1, 1, 0
1618, 1619, 10, 0, 1, 0
1619, 1618, 10, 0, 1, 0
8484, 8485, 7, 0, 1, 0
8485, 8484, 7, 0, 1, 0
2289, 2290, 13, 0, 1, 1
2290, 2289, 13, 0, 1, 1
4630, 4631, 4, 1, 1, 0
4631, 4630, 4, 1, 1, 0
7069, 5819, 3, 0, 1, 0
5819, 7069, 3, 0, 1, 0
274, 275, 15, 0, 1, 1
275, 274, 15, 0, 1, 1
5765, 5766, 8, 1, 1, 1
5766, 5765, 8, 1, 1, 1
592, 593, 19, 1, 1, 0
593, 592, 19, 1, 1, 0
4182, 4183, 12, 0, 1, 0
4183, 4182, 12, 0, 1, 0
4754, 4755, 15, 0, 1, 0
4755, 4754, 15, 0, 1, 0
8265, 8266, 3, 0, 1, 1
8266, 8265, 3, 0, 1, 1
2014, 2015, 11, 0, 1, 1
2015, 2014, 11, 0, 1, 1
8416, 8417, 20, 0, 1, 1
8417, 8416, 20, 0, 1, 1
6368, 6369, 15, 1, 1, 0
6369, 6368, 15, 1, 1, 0
1933, 1934, 5, 1, 1, 0
1934, 1933, 5, 1, 1, 0
3768, 3769, 15, 0, 1, 1
3769, 3768, 15, 0, 1, 1
5420, 5421, 12, 0, 1, 1
5421, 5420, 12, 0, 1, 1
4773, 4774, 2, 1, 1, 0
4774, 4773, 2, 1, 1, 0
9887, 9888, 8, 1, 1, 0
9888, 9887, 8, 1, 1, 0
7255, 3205, 23, 1, 1, 1
3205, 7255, 23, 1, 1, 1
4021, 9816, 12, 0, 1, 1
9816, 4021, 12, 0, 1, 1
2031, 2032, 10, 0, 1, 0
2032, 2031, 10, 0, 1, 0
9344, 9345, 2, 0, 1, 0
9345, 9344, 2, 0, 1, 0
9601, 9602, 3, 0, 1, 1
9602, 9601, 3, 0, 1, 1
6657, 6658, 20, 0, 1, 0
6658, 6657, 20, 0, 1, 0
6878, 6879, 18, 0, 1, 0
6879, 6878, 18, 0, 1, 0
1705, 1706, 2, 0, 1, 1
1706, 1705, 2, 0, 1, 1
9413, 9414, 18, 0, 1, 0
9414, 9413, 18, 0, 1, 0
4152, 4153, 3, 1, 1, 0
4153, 4152, 3, 1, 1, 0
9500, 9501, 6, 1, 1, 0
9501, 9500, 6, 1, 1, 0
2361, 2362, 13, 1, 1, 1
2362, 2361, 13, 1, 1, 1
6871, 6872, 16, 1, 1, 1
6872, 6871, 16, 1, 1, 1
6364, 6365, 17, 1, 1, 1
6365, 6364, 17, 1, 1, 1
4230, 4231, 9, 0, 1, 1
4231, 4230, 9, 0, 1, 1
9672, 3204, 6, 0, 1, 1
3204, 9672, 6, 0, 1, 1
4594, 4595, 19, 0, 1, 1
4595, 4594, 19, 0, 1, 1
6023, 6024, 17, 0, 1, 1
6024, 6023, 17, 0, 1, 1
8084, 8085, 19, 1, 1, 1
8085, 8084, 19, 1, 1, 1
2221, 6846, 13, 0, 1, 0
6846, 2221, 13, 0, 1, 0
8650, 3513, 45, 1, 1, 0
3513, 8650, 45, 1, 1, 0
8513, 8514, 11, 0, 1, 1
8514, 8513, 11, 0, 1, 1
169, 170, 5, 0, 1, 1
170, 169, 5, 0, 1, 1
4884, 4885, 6, 1, 1, 0
4885, 4884, 6, 1, 1, 0
5966, 5967, 4, 0, 1, 1
5967, 5966, 4, 0, 1, 1
1284, 1285, 12, 0, 1, 1
1285, 1284, 12, 0, 1, 1
9829, 9830, 8, 0, 1, 1
9830, 9829, 8, 0, 1, 1
3618, 3619, 8, 1, 1, 1
3619, 3618, 8, 1, 1, 1
3199, 3200, 16, 0, 1, 0
3200, 3199, 16, 0, 1, 0
7703, 7704, 6, 0, 1, 1
7704, 7703, 6, 0, 1, 1
104, 105, 15, 0, 1, 0
105, 104, 15, 0, 1, 0
1253, 4725, 18, 0, 1, 0
4725, 1253, 18, 0, 1, 0
6743, 6744, 3, 0, 1, 0
6744, 6743, 3, 0, 1, 0
3085, 3733, 30, 0, 1, 0
3733, 3085, 30, 0, 1, 0
4503, 4504, 4, 1, 1, 1
4504, 4503, 4, 1, 1, 1
8100, 8101, 16, 0, 1, 1
8101, 8100, 16, 0, 1, 1
9785, 9786, 3, 0, 1, 1
9786, 9785, 3, 0, 1, 1
76, 4225, 44, 0, 1, 0
4225, 76, 44, 0, 1, 0
3617, 3618, 1, 0, 1, 0
3618, 3617, 1, 0, 1, 0
2163, 2164, 4, 0, 1, 1
2164, 2163, 4, 0, 1, 1
701, 5683, 45, 0, 1, 0
5683, 701, 45, 0, 1, 0
897, 898, 4, 1, 1, 0
898, 897, 4, 1, 1, 0
6178, 6179, 7, 1, 1, 0
6179, 6178, 7, 1, 1, 0
6252, 6253, 11, 0, 1, 0
6253, 6252, 11, 0, 1, 0
9629, 9630, 19, 1, 1, 1
9630, 9629, 19, 1, 1, 1
1059, 1060, 16, 1, 1, 0
1060, 1059, 16, 1, 1, 0
7823, 7824, 16, 0, 1, 1
7824, 7823, 16, 0, 1, 1
2111, 2112, 10, 0, 1, 1
2112, 2111, 10, 0, 1, 1
5565, 5566, 8, 0, 1, 0
5566, 5565, 8, 0, 1, 0
802, 803, 5, 0, 1, 1
803, 802, 5, 0, 1, 1
9177, 9178, 15, 0, 1, 1
9178, 9177, 15, 0, 1, 1
204, 205, 3, 0, 1, 0
205, 204, 3, 0, 1, 0
2316, 2317, 3, 1, 1, 1
2317, 2316, 3, 1, 1, 1
1484, 1485, 20, 1, 1, 0
1485, 1484, 20, 1, 1, 0
5698, 5699, 18, 0, 1, 1
5699, 5698, 18, 0, 1, 1
9710, 9711, 4, 1, 1, 1
9711, 9710, 4, 1, 1, 1
7351, 7352, 5, 0, 1, 0
7352, 7351, 5, 0, 1, 0
3185, 3186, 11, 0, 1, 1
3186, 3185, 11, 0, 1, 1
975, 976, 11, 1, 1, 1
976, 975, 11, 1, 1, 1
2451, 2452, 9, 1, 1, 1
2452, 2451, 9, 1, 1, 1
7246, 7247, 13, 1, 1, 1
7247, 7246, 13, 1, 1, 1
2087, 2088, 8, 0, 1, 0
2088, 2087, 8, 0, 1, 0
7217, 6757, 40, 1, 1, 1
6757, 7217, 40, 1, 1, 1
3103, 3104, 16, 0, 1, 0
3104, 3103, 16, 0, 1, 0
15, 16, 4, 0, 1, 0
16, 15, 4, 0, 1, 0
628, 629, 2, 1, 1, 1
629, 628, 2, 1, 1, 1
5047, 5048, 10, 0, 1, 0
5048, 5047, 10, 0, 1, 0
6946, 6947, 13, 0, 1, 1
6947, 6946, 13, 0, 1, 1
8351, 8352, 15, 0, 1, 1
8352, 8351, 15, 0, 1, 1
4323, 4324, 3, 0, 1, 0
4324, 4323, 3, 0, 1, 0
8579, 8580, 13, 1, 1, 0
8580, 8579, 13, 1, 1, 0
1072, 1073, 11, 1, 1, 0
1073, 1072, 11, 1, 1, 0
1272, 1273, 8, 1, 1, 0
1273, 1272, 8, 1, 1, 0
1160, 1161, 5, 1, 1, 0
1161, 1160, 5, 1, 1, 0
1494, 1495, 17, 1, 1, 0
1495, 1494, 17, 1, 1, 0
6613, 1341, 33, 0, 1, 1
1341, 6613, 33, 0, 1, 1
3910, 3911, 18, 0, 1, 1
3911, 3910, 18, 0, 1, 1
4624, 4625, 20, 0, 1, 1
4625, 4624, 20, 0, 1, 1
8617, 4068, 41, 0, 1, 1
4068, 8617, 41, 0, 1, 1
3362, 3363, 9, 1, 1, 1
3363, 3362, 9, 1, 1, 1
909, 910, 17, 0, 1, 0
910, 909, 17, 0, 1, 0
406, 407, 8, 0, 1, 0
407, 406, 8, 0, 1, 0
8765, 8766, 16, 1, 1, 1
8766, 8765, 16, 1, 1, 1
237, 238, 13, 0, 1, 1
238, 237, 13, 0, 1, 1
446, 447, 5, 1, 1, 0
447, 446, 5, 1, 1, 0
4413, 4414, 1, 0, 1, 1
4414, 4413, 1, 0, 1, 1
3061, 3062, 3, 1, 1, 0
3062, 3061, 3, 1, 1, 0
7375, 241, 23, 1, 1, 1
241, 7375, 23, 1, 1, 1
4420, 4421, 9, 1, 1, 0
4421, 4420, 9, 1, 1, 0
1586, 1587, 18, 0, 1, 0
1587, 1586, 18, 0, 1, 0
1380, 1381, 19, 1, 1, 0
1381, 1380, 19, 1, 1, 0
5731, 5732, 19, 1, 1, 1
5732, 5731, 19, 1, 1, 1
5263, 5264, 20, 1, 1, 1
5264, 5263, 20, 1, 1, 1
2998, 2999, 5, 0, 1, 0
2999, 2998, 5, 0, 1, 0
3703, 3704, 2, 0, 1, 0
3704, 3703, 2, 0, 1, 0
9080, 9081, 11, 0, 1, 0
9081, 9080, 11, 0, 1, 0
4649, 4650, 16, 0, 1, 1
4650, 4649, 16, 0, 1, 1
4379, 4380, 16, 0, 1, 1
4380, 4379, 16, 0, 1, 1
4416, 4417, 13, 1, 1, 0
4417, 4416, 13, 1, 1, 0
4113, 4114, 9, 0, 1, 0
4114, 4113, 9, 0, 1, 0
946, 947, 10, 0, 1, 1
947, 946, 10, 0, 1, 1
6064, 7072, 48, 1, 1, 0
7072, 6064, 48, 1, 1, 0
4944, 4945, 2, 0, 1, 1
4945, 4944, 2, 0, 1, 1
2757, 2758, 11, 0, 1, 1
2758, 2757, 11, 0, 1, 1
8964, 8965, 16, 1, 1, 0
8965, 8964, 16, 1, 1, 0
7877, 7878, 3, 1, 1, 1
7878, 7877, 3, 1, 1, 1
2661, 2662, 10, 1, 1, 0
2662, 2661, 10, 1, 1, 0
5260, 8461, 5, 1, 1, 0
8461, 5260, 5, 1, 1, 0
2378, 2379, 17, 1, 1, 1
2379, 2378, 17, 1, 1, 1
156, 157, 10, 1, 1, 1
157, 156, 10, 1, 1, 1
9216, 9217, 12, 0, 1, 0
9217, 9216, 12, 0, 1, 0
8923, 8924, 17, 1, 1, 0
8924, 8923, 17, 1, 1, 0
5884, 9156, 35, 0, 1, 1
9156, 5884, 35, 0, 1, 1
623, 624, 20, 0, 1, 0
624, 623, 20, 0, 1, 0
127, 128, 12, 0, 1, 1
128, 127, 12, 0, 1, 1
8686, 8687, 16, 0, 1, 0
8687, 8686, 16, 0, 1, 0
7926, 7927, 10, 1, 1, 1
7927, 7926, 10, 1, 1, 1
857, 858, 6, 1, 1, 1
858, 857, 6, 1, 1, 1
6732, 6733, 14, 1, 1, 1
6733, 6732, 14, 1, 1, 1
7715, 7716, 9, 1, 1, 0
7716, 7715, 9, 1, 1, 0
8349, 8350, 16, 1, 1, 0
8350, 8349, 16, 1, 1, 0
2723, 2724, 15, 0, 1, 0
2724, 2723, 15, 0, 1, 0
4277, 251, 29, 1, 1, 0
251, 4277, 29, 1, 1, 0
4596, 4597, 17, 0, 1, 1
4597, 4596, 17, 0, 1, 1
4129, 4130, 13, 1, 1, 0
4130, 4129, 13, 1, 1, 0
34, 35, 1, 1, 1, 1
35, 34, 1, 1, 1, 1
1421, 1422, 13, 0, 1, 0
1422, 1421, 13, 0, 1, 0
1999, 2000, 11, 0, 1, 0
2000, 1999, 11, 0, 1, 0
604, 605, 14, 1, 1, 0
605, 604, 14, 1, 1, 0
763, 764, 4, 0, 1, 1
764, 763, 4, 0, 1, 1
1932, 1933, 5, 1, 1, 1
1933, 1932, 5, 1, 1, 1
4025, 4026, 13, 0, 1, 1
4026, 4025, 13, 0, 1, 1
3499, 3500, 15, 0, 1, 1
3500, 3499, 15, 0, 1, 1
6782, 6783, 17, 0, 1, 0
6783, 6782, 17, 0, 1, 0
8612, 8613, 19, 0, 1, 0
8613, 8612, 19, 0, 1, 0
845, 846, 7, 0, 1, 0
846, 845, 7, 0, 1, 0
9506, 9507, 1, 0, 1, 1
9507, 9506, 1, 0, 1, 1
4428, 4429, 1, 1, 1, 1
4429, 4428, 1, 1, 1, 1
1176, 1177, 20, 0, 1, 0
1177, 1176, 20, 0, 1, 0
1167, 575, 33, 1, 1, 1
575, 1167, 33, 1, 1, 1
236, 237, 3, 0, 1, 0
237, 236, 3, 0, 1, 0
6181, 6182, 17, 1, 1, 0
6182, 6181, 17, 1, 1, 0
3310, 3311, 12, 1, 1, 1
3311, 3310, 12, 1, 1, 1
1525, 1526, 17, 1, 1, 1
1526, 1525, 17, 1, 1, 1
8566, 8567, 6, 1, 1, 0
8567, 8566, 6, 1, 1, 0
9444, 9445, 9, 1, 1, 0
9445, 9444, 9, 1, 1, 0
562, 563, 10, 1, 1, 1
563, 562, 10, 1, 1, 1
1207, 1208, 8, 1, 1, 1
1208, 1207, 8, 1, 1, 1
3063, 3064, 14, 0, 1, 1
3064, 3063, 14, 0, 1, 1
2242, 2243, 15, 1, 1, 0
2243, 2242, 15, 1, 1, 0
8008, 8009, 8, 1, 1, 0
8009, 8008, 8, 1, 1, 0
6230, 5053, 40, 1, 1, 1
5053, 6230, 40, 1, 1, 1
8937, 8938, 8, 0, 1, 0
8938, 8937, 8, 0, 1, 0
1891, 1892, 10, 0, 1, 0
1892, 1891, 10, 0, 1, 0
1740, 1741, 14, 0, 1, 0
1741, 1740, 14, 0, 1, 0
5347, 5348, 2, 0, 1, 1
5348, 5347, 2, 0, 1, 1
3600, 3601, 12, 0, 1, 1
3601, 3600, 12, 0, 1, 1
3076, 3077, 19, 1, 1, 0
3077, 3076, 19, 1, 1, 0
1384, 1385, 19, 1, 1, 1
1385, 1384, 19, 1, 1, 1
2539, 2540, 4, 0, 1, 1
2540, 2539, 4, 0, 1, 1
2385, 2386, 17, 1, 1, 1
2386, 2385, 17, 1, 1, 1
7786, 7787, 14, 0, 1, 0
7787, 7786, 14, 0, 1, 0
5171, 5172, 17, 0, 1, 0
5172, 5171, 17, 0, 1, 0
953, 954, 8, 1, 1, 0
954, 953, 8, 1, 1, 0
2800, 2801, 8, 1, 1, 1
2801, 2800, 8, 1, 1, 1
4531, 4532, 4, 1, 1, 0
4532, 4531, 4, 1, 1, 0
1984, 1985, 7, 0, 1, 1
1985, 1984, 7, 0, 1, 1
8301, 8302, 17, 0, 1, 1
8302, 8301, 17, 0, 1, 1
4931, 4932, 9, 1, 1, 0
4932, 4931, 9, 1, 1, 0
4144, 4145, 18, 1, 1, 1
4145, 4144, 18, 1, 1, 1
7233, 7234, 20, 1, 1, 1
7234, 7233, 20, 1, 1, 1
7995, 7996, 7, 1, 1, 0
7996, 7995, 7, 1, 1, 0
6381, 6382, 14, 0, 1, 0
6382, 6381, 14, 0, 1, 0
4867, 4868, 3, 1, 1, 1
4868, 4867, 3, 1, 1, 1
496, 497, 16, 0, 1, 1
497, 496, 16, 0, 1, 1
1683, 1684, 8, 0, 1, 1
1684, 1683, 8, 0, 1, 1
4851, 4852, 20, 0, 1, 0
4852, 4851, 20, 0, 1, 0
1034, 1035, 9, 1, 1, 1
1035, 1034, 9, 1, 1, 1
2265, 2266, 4, 1, 1, 0
2266, 2265, 4, 1, 1, 0
8307, 8308, 13, 0, 1, 0
8308, 8307, 13, 0, 1, 0
649, 650, 4, 1, 1, 1
650, 649, 4, 1, 1, 1
1081, 1082, 10, 0, 1, 0
1082, 1081, 10, 0, 1, 0
748, 749, 16, 0, 1, 1
749, 748, 16, 0, 1, 1
7410, 7411, 4, 1, 1, 0
7411, 7410, 4, 1, 1, 0
4324, 4325, 5, 1, 1, 1
4325, 4324, 5, 1, 1, 1
6548, 6549, 10, 1, 1, 0
6549, 6548, 10, 1, 1, 0
7774, 7775, 14, 1, 1, 0
7775, 7774, 14, 1, 1, 0
134, 135, 9, 0, 1, 0
135, 134, 9, 0, 1, 0
7328, 7329, 19, 0, 1, 0
7329, 7328, 19, 0, 1, 0
6298, 9785, 27, 0, 1, 0
9785, 6298, 27, 0, 1, 0
8861, 8862, 14, 1, 1, 1
8862, 8861, 14, 1, 1, 1
7812, 7813, 3, 1, 1, 1
7813, 7812, 3, 1, 1, 1
3023, 3024, 15, 0, 1, 1
3024, 3023, 15, 0, 1, 1
7958, 7959, 16, 0, 1, 1
7959, 7958, 16, 0, 1, 1
1619, 1620, 19, 0, 1, 0
1620, 1619, 19, 0, 1, 0
4089, 4090, 6, 1, 1, 1
4090, 4089, 6, 1, 1, 1
2730, 2731, 14, 0, 1, 0
2731, 2730, 14, 0, 1, 0
8221, 8222, 19, 0, 1, 0
8222, 8221, 19, 0, 1, 0
6168, 6169, 10, 0, 1, 0
6169, 6168, 10, 0, 1, 0
6579, 6580, 17, 1, 1, 1
6580, 6579, 17, 1, 1, 1
1617, 1618, 1, 1, 1, 1
1618, 1617, 1, 1, 1, 1
2297, 2298, 20, 1, 1, 1
2298, 2297, 20, 1, 1, 1
7815, 7816, 17, 0, 1, 0
7816, 7815, 17, 0, 1, 0
729, 730, 5, 0, 1, 0
730, 729, 5, 0, 1, 0
1626, 1627, 18, 0, 1, 1
1627, 1626, 18, 0, 1, 1
6679, 6680, 2, 0, 1, 0
6680, 6679, 2, 0, 1, 0
1729, 1730, 1, 1, 1, 1
1730, 1729, 1, 1, 1, 1
5936, 5937, 7, 1, 1, 1
5937, 5936, 7, 1, 1, 1
1471, 1472, 12, 0, 1, 0
1472, 1471, 12, 0, 1, 0
533, 534, 4, 0, 1, 1
534, 533, 4, 0, 1, 1
9789, 9790, 19, 1, 1, 1
9790, 9789, 19, 1, 1, 1
8748, 8749, 2, 1, 1, 0
8749, 8748, 2, 1, 1, 0
9494, 9495, 7, 1, 1, 1
9495, 9494, 7, 1, 1, 1
1926, 1927, 18, 0, 1, 1
1927, 1926, 18, 0, 1, 1
91, 3362, 27, 0, 1, 0
3362, 91, 27, 0, 1, 0
9020, 1381, 22, 0, 1, 0
1381, 9020, 22, 0, 1, 0
5509, 5510, 5, 1, 1, 0
5510, 5509, 5, 1, 1, 0
210, 9530, 13, 0, 1, 0
9530, 210, 13, 0, 1, 0
5978, 5979, 10, 1, 1, 0
5979, 5978, 10, 1, 1, 0
3232, 3233, 1, 0, 1, 0
3233, 3232, 1, 0, 1, 0
5664, 5665, 3, 0, 1, 1
5665, 5664, 3, 0, 1, 1
6755, 6756, 20, 0, 1, 0
6756, 6755, 20, 0, 1, 0
6936, 6937, 17, 0, 1, 0
6937, 6936, 17, 0, 1, 0
8903, 8904, 14, 0, 1, 1
8904, 8903, 14, 0, 1, 1
2971, 2972, 7, 1, 1, 0
2972, 2971, 7, 1, 1, 0
8650, 8651, 8, 0, 1, 0
8651, 8650, 8, 0, 1, 0
7240, 7241, 6, 0, 1, 0
7241, 7240, 6, 0, 1, 0
5002, 5003, 10, 1, 1, 0
5003, 5002, 10, 1, 1, 0
9182, 9183, 17, 1, 1, 1
9183, 9182, 17, 1, 1, 1
8798, 8799, 4, 1, 1, 0
8799, 8798, 4, 1, 1, 0
4734, 4735, 17, 0, 1, 1
4735, 4734, 17, 0, 1, 1
5359, 9608, 16, 1, 1, 1
9608, 5359, 16, 1, 1, 1
746, 747, 2, 0, 1, 0
747, 746, 2, 0, 1, 0
6052, 6053, 11, 0, 1, 0
6053, 6052, 11, 0, 1, 0
8770, 8771, 9, 0, 1, 1
8771, 8770, 9, 0, 1, 1
2191, 2192, 10, 1, 1, 0
2192, 2191, 10, 1, 1, 0
7111, 7112, 16, 1, 1, 1
7112, 7111, 16, 1, 1, 1
2600, 2601, 7, 1, 1, 0
2601, 2600, 7, 1, 1, 0
4898, 4899, 11, 0, 1, 1
4899, 4898, 11, 0, 1, 1
9704, 9705, 1, 1, 1, 1
9705, 9704, 1, 1, 1, 1
2007, 2008, 8, 0, 1, 1
2008, 2007, 8, 0, 1, 1
1066, 1067, 17, 1, 1, 0
1067, 1066, 17, 1, 1, 0
1696, 1697, 9, 1, 1, 0
1697, 1696, 9, 1, 1, 0
7061, 7062, 5, 1, 1, 0
7062, 7061, 5, 1, 1, 0
5625, 5626, 9, 0, 1, 1
5626, 5625, 9, 0, 1, 1
5269, 5270, 13, 1, 1, 0
5270, 5269, 13, 1, 1, 0
3942, 3943, 13, 1, 1, 1
3943, 3942, 13, 1, 1, 1
3342, 3343, 11, 1, 1, 1
3343, 3342, 11, 1, 1, 1
7420, 7421, 19, 1, 1, 1
7421, 7420, 19, 1, 1, 1
