Source_NodeID,Destination_NodeID,Weight,B1
20837,52380,44,1
19891,18511,2,1
89352,32042,100,1
55814,75427,21,1
36352,81232,75,1
17031,9141,15,0
57671,91154,15,0
72289,72118,37,1
42544,50336,45,0
36944,83754,6,1
21996,12782,57,1
52667,70193,81,0
85946,39411,92,1
33496,20403,46,0
21917,21476,79,1
26508,80157,90,1
71547,64582,18,1
23894,85263,2,0
71233,66146,27,1
66566,18535,53,1
37452,57226,79,0
54837,88646,50,1
49855,36967,17,1
45550,27411,94,0
6477,20050,41,1
59607,80267,96,0
86842,45385,8,0
57267,22365,70,0
72598,73766,93,0
13244,35025,45,1
76366,72597,9,1
11799,20861,89,0
55906,88808,94,1
61050,23045,55,0
75683,6380,14,1
4888,68514,3,0
89605,8761,72,0
88691,92105,87,1
989,95666,81,0
97253,541,5,0
46350,49250,28,0
43200,12264,76,1
23643,65638,64,0
33215,59860,98,0
37832,64816,23,1
62717,11027,21,1
75876,51756,26,1
98023,80429,20,1
60608,28744,100,0
23066,27513,18,0
17039,5262,75,1
90274,16188,77,1
44108,97886,62,1
67558,70792,32,0
82494,77777,4,1
89783,91882,30,0
7339,3783,90,1
18923,36436,14,0
51627,71371,37,0
18384,38874,69,0
87570,92191,17,1
29387,97512,72,1
77525,95352,10,1
51590,18808,64,0
16989,89714,39,0
94702,48434,42,1
59425,13584,6,0
31337,51873,30,1
57192,79854,90,1
4193,72329,5,0
57570,61887,28,0
97002,84424,62,0
51540,62182,8,0
39794,68248,6,1
65981,82461,75,1
20248,21886,91,0
12840,4240,6,1
83269,73430,64,0
60438,57995,92,1
75526,10613,67,1
8290,45081,65,1
52518,32095,46,0
84375,97687,27,1
33745,76118,76,0
50438,26768,18,0
31130,68323,9,1
9019,23403,34,0
22110,6928,96,1
66430,85715,58,1
44912,92184,51,0
22631,45721,57,1
49572,38331,16,1
6378,83652,5,1
78880,25759,80,1
457,67034,42,0
52080,94261,57,1
31624,42469,8,1
35724,33682,78,1
43633,26417,83,1
58098,64388,59,1
46799,19230,9,0
34242,22298,79,1
52083,71679,8,0
89019,79903,47,1
31597,25650,43,0
68642,38323,34,1
90315,11243,45,1
43063,74656,71,1
28199,61872,75,1
24841,88564,94,1
58030,41597,17,0
69813,94159,60,1
80319,2127,51,0
92016,7582,82,1
43753,16631,34,1
42088,27982,28,1
50111,32426,96,0
39847,30511,92,1
54240,59589,63,0
34078,91594,43,1
61642,17904,27,0
22292,49739,5,0
64037,16186,99,1
23917,69969,22,1
43975,62123,12,1
18249,79026,30,1
3150,28925,71,0
65621,91144,3,0
57992,57127,47,1
74984,83738,24,0
16063,21508,5,0
85207,73965,65,1
66487,95164,43,1
9892,41298,35,1
35377,16488,30,1
83156,79500,52,1
19528,6287,41,1
10108,59058,90,1
91544,42392,29,1
56490,73355,3,0
36946,54757,76,1
56448,77368,82,1
66003,51353,54,1
70931,1303,96,1
1742,63395,42,1
93215,61833,5,1
59027,20091,21,0
92124,87437,36,0
16187,91060,58,1
65927,99064,80,1
90266,73043,16,1
96265,5753,84,1
22219,84799,76,0
86408,96758,50,1
36785,24257,48,1
66992,65018,93,0
23587,51475,14,1
60486,79888,100,1
86010,67764,89,0
16880,25317,17,0
90968,92378,88,0
63115,13176,53,1
66094,78909,22,0
80335,22656,39,1
69943,61477,94,0
31449,14603,41,1
66671,94276,21,0
84853,87584,38,1
89709,31335,24,1
49820,19143,59,1
15606,90093,40,0
92129,21014,91,1
52080,53306,94,1
51999,42164,79,1
27544,80478,56,0
38252,78181,75,0
6857,20120,80,0
78572,84072,22,0
76780,67931,29,0
22745,23729,90,0
12751,53883,86,0
23171,10843,33,1
65266,9866,32,1
68154,58389,93,0
71876,88063,70,1
43803,98481,9,0
95269,48144,74,1
31218,16657,77,0
57664,71101,52,1
59126,77603,84,1
54603,37778,5,1
43738,69252,22,1
22872,83785,97,0
8600,21429,17,1
83307,68042,92,0
89326,15784,9,1
33362,39458,34,1
8351,89636,97,1
16946,1721,64,0
59492,24607,23,1
20805,92779,74,1
48712,70206,53,0
21020,69898,89,1
97949,93950,100,0
16398,14785,2,1
82280,58904,75,0
36350,17401,62,1
51346,5312,94,0
40168,22969,66,0
86261,92055,52,0
82606,68514,77,1
58164,16491,9,0
21528,99957,74,1
78898,56387,64,1
65354,85395,51,1
54038,40241,84,0
61454,12819,47,1
34035,71436,11,1
96574,35325,9,0
13849,5866,29,1
20023,26437,71,0
37440,52220,61,0
18448,16136,71,1
68223,8772,48,1
25120,12968,48,0
4174,16061,9,0
17219,24181,65,1
72530,91330,90,0
34524,21253,14,0
48065,27151,47,0
53345,78701,91,0
39989,14466,63,1
22576,25400,11,0
37532,76804,98,1
84523,1105,58,0
31422,24028,9,1
16510,28597,16,0
58216,28461,100,0
88085,19588,71,1
35451,33245,100,1
9847,65540,45,0
16648,97393,25,0
55235,11436,64,0
838,63839,66,0
40150,68379,9,1
80986,51876,60,1
64789,10969,23,0
41413,17246,11,0
88105,96,9,0
32346,83014,55,1
96034,94369,33,0
80445,67916,89,1
83533,28732,78,0
82856,24619,67,0
75323,57990,94,0
92076,2476,38,0
30964,29516,29,0
31328,53348,7,1
38579,74283,31,1
65794,2150,46,0
55869,15898,42,1
2729,40927,7,1
50804,79933,87,1
18322,64198,33,1
59641,3823,40,1
42556,4827,60,1
73007,42619,68,1
93409,22304,35,0
91679,82527,23,1
62900,1235,94,1
88553,16651,52,0
16584,43143,41,1
91462,37084,87,0
48421,6544,84,0
46938,9735,2,0
52130,76474,92,1
89080,29302,32,1
88233,7896,96,0
34151,73669,51,0
16568,93639,35,0
96137,98052,32,1
20592,90146,89,1
2827,17199,10,0
41435,21182,45,1
26319,2731,16,1
10751,57025,67,0
59660,53947,67,0
56547,35899,34,0
42014,62919,10,0
14661,51118,34,1
61847,84888,96,1
33888,42527,38,0
47039,63136,68,0
33796,37060,18,0
49806,77626,45,1
56462,74482,29,1
19488,32449,13,1
46671,8782,41,0
39625,70415,48,0
53822,18270,57,0
22793,70754,86,1
55940,9672,76,1
41726,98910,60,0
35899,82967,31,1
74621,75415,43,1
13302,27867,51,1
32805,92093,40,0
59588,96623,73,1
99061,53251,25,1
76512,89352,43,1
91810,30664,96,1
34119,72054,57,0
61813,84698,53,0
72204,44839,36,0
40125,10752,20,1
77062,46694,88,1
7756,15525,64,0
82412,50716,99,1
2715,1207,18,0
4077,63959,82,0
49937,66849,69,0
52636,57914,1,0
79868,69671,65,0
41811,58041,65,1
90223,49640,18,0
12623,17316,15,1
90145,15051,77,1
50197,85703,31,0
85970,47305,12,1
92988,78342,65,1
85555,27313,1,1
65881,56759,99,0
15603,98478,86,0
9678,83862,79,0
57418,4021,62,1
33392,52228,95,1
30574,86384,94,1
96961,37071,49,0
3787,76859,27,1
68994,80327,77,1
97773,61322,99,0
12701,39966,48,0
33480,37098,91,0
65245,15606,73,1
67053,85577,46,0
6370,35830,100,0
86822,63965,85,0
25385,78631,80,0
19842,47020,81,0
97326,64720,36,0
61428,94017,54,1
16740,73555,38,1
99753,41307,68,0
37125,216,5,1
7867,37650,54,0
49539,74892,37,0
28086,47502,30,1
31106,21153,3,0
98907,28202,23,1
96105,67584,19,1
34080,45656,54,1
5162,85953,91,0
28999,83710,98,1
34658,41840,97,1
15854,61279,35,0
9924,92395,12,0
39509,88625,76,1
61480,57040,99,0
4145,60713,12,1
34785,70306,78,0
30274,11255,59,0
89172,66091,59,1
66984,43977,17,0
87871,9127,55,0
50648,73324,91,1
3354,84037,76,0
23636,33349,14,1
13482,45565,85,0
29047,9609,72,1
9618,27088,83,0
43185,3660,15,1
94948,55297,36,0
6312,93937,58,0
97486,41332,62,0
16746,47276,36,1
87007,73517,69,1
38845,73940,19,1
20939,14259,86,0
52524,65910,62,0
13371,54030,17,1
14976,9596,64,1
29921,16398,31,1
92517,83337,84,0
6484,94788,52,1
64463,65272,65,0
72077,10497,21,1
92389,52358,40,0
88008,92512,73,0
27269,12309,67,0
96918,87511,73,1
91672,34262,16,1
91446,89438,32,1
45281,6677,1,1
63548,7020,63,0
44690,87554,70,0
79536,60946,56,0
89549,74208,42,0
30655,68346,2,0
12970,10257,83,0
12002,22478,46,0
14388,68989,33,1
35587,6227,92,0
21023,10225,16,1
53986,70854,70,1
81902,4910,10,0
91269,78338,56,0
47315,29592,94,1
4740,37872,85,0
78573,24496,23,0
59461,88860,80,0
84755,91199,46,0
90965,85018,4,1
94268,7121,61,0
3116,1838,1,0
20656,47963,14,0
33364,17494,46,0
81325,24836,38,0
11258,12779,21,0
16827,66630,44,1
78707,32560,1,1
7002,6739,34,0
67919,15715,74,1
89259,23468,79,0
50747,71101,69,0
60256,49212,49,1
49082,67015,33,0
78229,79071,40,1
33882,10768,50,0
55195,70747,11,1
23681,31935,75,0
20356,11856,77,1
44755,34169,56,1
50428,60216,25,1
64337,45928,59,1
19301,42912,90,1
92213,89427,86,1
96513,47368,14,0
34711,39446,54,0
24093,2485,94,1
34284,89624,22,0
23372,77330,39,1
48019,54217,58,1
35298,16062,82,0
99846,97479,38,0
68087,10548,83,0
9762,89846,31,0
37979,54180,80,0
63673,80903,82,1
93662,97012,31,1
93236,28616,43,0
43928,93557,73,1
41206,15863,50,0
18781,88742,22,1
69817,96560,15,0
30893,70925,58,0
47679,29259,64,1
97380,59537,10,1
88855,50468,31,0
69005,21175,59,1
1260,77502,21,0
41608,24569,54,1
70890,1424,10,1
93624,17166,64,0
21276,75179,95,0
82692,20567,68,0
99457,68383,55,0
28317,94070,27,1
17350,4958,27,1
66216,39655,81,1
44543,39660,90,0
41684,25574,58,1
1678,75976,72,0
40531,30754,94,0
12274,91968,79,0
88869,6926,22,0
79286,34844,3,1
43755,24920,66,0
3941,93596,14,1
86021,35887,40,1
71640,19751,25,0
82406,48739,91,0
40732,32631,90,1
17794,13886,75,1
9524,29704,92,0
20961,8445,23,1
99329,24670,47,1
74130,70904,74,1
95979,91261,51,0
16550,85233,73,1
5565,3376,7,0
74378,62513,47,0
68700,66566,17,1
11156,9129,23,1
44860,12433,5,0
37947,57235,18,0
82706,40680,94,0
95915,58532,93,1
20723,85465,5,1
17420,84578,23,1
56251,75087,8,0
70894,49666,31,1
56089,84992,22,1
91346,33755,69,0
6874,58025,71,1
46129,14237,69,0
40009,24630,94,0
53900,24404,37,0
76703,82966,22,0
39122,30366,7,1
12057,94469,89,1
57621,14768,8,1
31028,83293,60,1
27979,20124,78,1
85882,22315,13,1
16406,18362,18,1
50333,13942,44,0
80428,79073,33,0
90864,22811,84,1
6775,46373,32,0
83808,9156,21,1
80929,97090,69,1
10127,44947,17,1
29765,32751,74,0
42732,45111,67,0
31887,24534,77,0
7057,65649,62,1
75409,15072,6,0
4655,53105,54,0
80214,77524,98,1
53100,44646,30,0
11075,52992,38,0
2234,88096,19,1
66303,33633,55,1
85384,54765,42,1
32524,92970,8,0
13863,98357,4,0
32782,50139,68,1
38854,89648,61,0
1856,33048,78,0
25290,29181,4,0
31556,5801,20,0
52089,84802,39,0
76959,41061,92,0
84374,28793,58,0
15258,61638,12,1
27539,69164,87,0
27559,31430,55,1
19027,81190,23,1
70950,40093,13,1
4876,15763,55,1
83081,96326,8,1
44815,33409,30,1
64146,9591,83,1
48561,21044,14,1
30525,32582,28,0
57243,68304,100,1
16623,85126,47,0
66076,15542,67,1
25042,66169,69,1
56384,806,57,0
42735,20434,51,1
90027,16804,88,0
72485,66607,26,0
19277,25680,44,1
27153,78785,28,1
71708,34660,80,0
80719,32695,72,1
89688,22938,53,0
73022,44733,47,0
20619,27395,75,1
378,17576,95,1
18330,98754,78,1
19241,51122,71,0
20097,5567,34,0
53724,1736,96,0
74350,35375,85,1
68999,78167,27,1
23087,53472,72,0
16448,25644,60,0
92739,26162,82,0
26142,52234,31,1
98359,86740,26,0
52230,46236,74,1
97735,95966,46,1
70891,27872,87,1
69558,38745,10,1
3666,28006,56,1
34425,32755,78,0
61293,18935,66,1
547,67359,66,0
36395,74487,11,0
40660,86065,61,1
77882,52961,99,1
31093,94611,47,0
24534,69360,11,1
95501,82749,5,1
2411,36264,82,0
42572,33160,71,0
7928,2834,76,0
20414,54291,38,1
85799,93137,62,1
98859,70860,27,1
37733,47745,92,0
21470,98280,24,0
98517,30022,73,0
70762,93467,47,1
29072,74112,65,1
79285,41514,64,1
2557,54656,1,1
98262,3071,12,0
46883,63975,32,1
74070,35350,98,0
24428,22120,27,1
88975,21023,56,1
34672,74451,82,0
23798,12790,19,0
32803,25255,34,1
93898,16028,18,0
55794,7038,16,1
31052,77599,3,1
72585,99696,26,0
80497,36774,50,1
8946,69438,32,0
65738,41701,65,1
58521,40099,20,0
65261,47090,43,0
11039,223,72,0
37598,89855,29,1
95114,56749,15,0
68682,72179,98,1
44888,50249,60,0
76976,42584,22,1
23635,67255,43,0
10905,45047,76,1
20658,81507,47,0
57271,82682,63,0
51330,59952,49,1
95209,61133,83,1
60964,61185,48,0
87016,40791,35,1
55505,85852,65,1
47633,68537,83,1
41449,18205,11,0
79221,23248,12,0
54078,54812,97,1
60419,51059,39,1
48414,43914,79,0
77106,21412,88,1
29418,71753,46,0
74139,41348,68,1
46341,76750,20,0
92626,36033,11,1
48663,7475,98,1
97297,25102,6,0
9849,41161,9,0
44163,30368,33,1
7148,42976,2,1
48625,19714,30,1
88469,49421,28,0
17614,42822,6,1
83610,49083,12,1
39395,5657,70,1
52921,45276,86,0
51043,24218,9,1
60080,81090,86,0
42903,87414,71,1
23022,9856,93,0
65736,97324,69,1
73355,73613,25,0
30919,33914,83,0
52187,49394,82,0
60582,61639,62,0
56523,21804,98,1
74372,24651,82,1
48380,65341,70,1
95420,78113,34,0
95463,26663,62,1
22691,77125,53,0
27263,89725,55,0
75533,97518,22,1
86894,71985,90,0
23093,52716,62,0
67066,54572,8,0
53618,59099,56,0
13427,8097,19,0
76789,73694,21,1
4017,40467,82,0
94189,71341,93,1
1369,67851,2,1
70803,77029,71,0
4892,98908,60,1
67725,5166,65,1
73761,75204,76,0
26010,25179,73,1
84432,60525,83,1
53081,5463,96,1
73185,21396,45,1
42336,1917,76,1
36781,46899,32,1
85962,93007,36,0
43545,9819,27,1
43138,68702,12,0
59921,68642,72,1
84911,25128,60,1
82066,33578,38,0
19356,57340,42,0
16666,5409,77,1
43796,92046,15,1
44618,31270,83,0
83205,80346,10,1
51996,61484,23,0
42725,17723,10,0
71586,40255,44,1
59782,78219,26,0
34684,1782,80,0
22792,37862,84,0
77924,13625,97,0
9900,27779,78,0
44831,36536,94,1
51355,4538,98,1
5811,40328,94,1
43196,45383,54,1
34041,33158,19,1
64157,11156,89,0
56663,69412,15,0
16143,97602,43,1
43621,88856,20,1
48338,82086,51,0
51161,29900,41,1
93536,60752,9,1
52289,59415,73,0
23568,42549,46,1
20825,82686,99,1
70905,61149,54,0
1832,18986,84,1
65536,55739,82,1
50157,26725,18,0
91432,1838,75,0
40066,14529,44,1
5113,91402,71,1
26045,74231,10,1
65922,68500,9,0
25068,58542,27,0
69573,62915,35,0
78710,53459,27,1
28606,11447,94,1
32936,91,30,0
49839,48635,55,1
77324,28739,81,1
84456,8342,19,0
22451,26420,70,1
78685,87447,95,0
56746,11121,74,1
8117,27879,43,0
82889,60857,17,0
66878,72987,94,1
39215,18261,74,1
45547,64405,58,0
40236,52230,19,1
43325,81914,90,1
15099,4900,4,0
5185,63757,86,1
46778,37349,15,0
6316,84367,55,0
57569,96259,97,0
2422,81292,3,0
63909,78312,57,1
16808,25741,10,1
38769,64068,91,0
8919,93031,26,1
4495,31195,84,1
68903,50110,65,0
99257,66651,25,1
88551,74062,100,1
72955,98525,39,0
34824,57357,7,1
81583,59827,95,0
79216,35582,96,1
40285,98081,13,1
83069,14545,18,1
80594,69333,91,1
36363,50403,9,0
60855,15268,86,0
14249,76155,47,0
21506,65564,30,1
55624,46591,60,1
16270,63548,4,0
27815,45124,40,1
61749,62216,50,0
25989,79432,100,1
47519,33328,51,1
49035,47431,10,0
38143,12820,91,1
76396,63594,81,0
82918,36762,81,1
83950,52640,17,1
89928,67539,25,0
73521,47623,64,0
44794,92143,37,0
24173,23561,11,0
32206,84327,77,0
89290,33527,98,1
76100,2995,8,0
41316,3331,62,0
43923,20154,19,0
5282,86732,84,1
22370,71626,1,1
20037,27723,88,1
64960,37240,95,0
61163,16545,96,0
58813,82279,34,1
97794,56014,24,1
41840,97712,81,0
34990,43569,100,1
19105,66371,68,1
84774,53557,15,1
30305,27369,67,0
73081,17938,19,1
21256,45359,29,1
58908,28491,30,1
93105,96331,71,1
13842,27234,57,1
62762,16566,39,0
10343,80069,65,0
67503,58537,42,1
83120,30567,97,0
40184,32337,47,1
9019,15064,79,1
88889,19468,81,1
51065,45459,40,0
92673,25782,57,0
1301,39912,74,1
41059,47631,2,1
62862,55188,14,1
96405,60530,83,0
73126,31749,59,0
45663,53431,27,0
4122,99909,34,1
98033,47758,15,0
2897,93202,89,1
76007,14049,37,0
89234,10530,76,1
63859,78040,93,1
42728,47344,15,1
35043,32999,86,0
44471,76374,65,0
25361,71203,19,0
67989,43567,71,1
10868,21927,75,1
86670,89077,90,1
70359,48310,58,0
9658,27628,96,0
93469,74472,77,1
611,48425,58,1
77172,64376,87,1
26046,91833,15,0
74933,7486,5,0
87125,1420,51,0
63665,80675,36,1
95642,65708,10,0
17160,12658,13,1
72108,72555,99,0
17024,7322,57,0
57079,55330,43,0
58075,96464,21,1
54797,52822,16,1
79120,57552,13,0
81508,17437,21,0
90058,71705,89,0
22366,79942,90,1
63178,29477,94,1
20133,85976,97,0
63832,66628,17,0
39456,11705,58,0
74458,29930,74,1
95828,38248,24,0
68472,29088,89,0
72265,43939,79,1
99815,32338,48,1
19398,21388,78,0
87260,2678,29,0
75597,86203,6,1
55175,26641,14,0
98998,35518,32,0
76672,80454,77,1
89542,66589,79,1
79326,70261,84,0
49611,55379,24,0
72642,57363,34,0
65090,48936,9,1
99041,11995,52,1
26407,24180,43,1
29167,840,79,1
68677,46282,11,1
9148,88134,72,1
69853,30757,32,1
33289,70081,61,1
86958,9501,81,0
70184,64127,93,1
77507,68363,39,1
98048,22164,65,1
23227,29319,7,0
75431,17175,87,1
65357,34574,54,1
6882,11607,60,1
83122,24082,98,1
33467,51344,91,0
45201,52283,31,1
6016,68815,63,1
89347,74856,48,0
10890,27481,17,0
40788,27148,90,0
73736,79788,99,0
13472,92177,97,0
85912,3333,32,0
2194,57847,89,0
90174,489,52,1
59655,51595,63,0
95279,68969,98,1
19507,5241,36,0
40915,17164,56,0
66731,30764,8,1
3694,17492,56,0
49934,89147,22,1
90783,12949,57,0
81026,65162,90,1
47829,137,40,1
74025,52590,61,0
38516,56148,49,0
23394,89677,24,0
99620,35476,21,1
36871,91449,18,0
15156,33798,74,1
72132,72734,86,0
64534,29513,48,0
79749,90207,15,1
92112,76654,86,0
74478,34266,74,1
88297,25173,81,1
94923,22981,96,0
50085,37423,1,1
33188,26115,40,0
60746,54450,68,0
80672,69270,70,1
76576,54488,88,1
85595,24365,43,0
74091,82906,26,0
48559,4073,9,0
37161,66759,90,0
59836,34551,48,1
14350,47783,36,1
58191,68477,15,0
95449,91302,60,1
9815,33848,29,1
48493,43568,4,0
74371,80294,44,1
69919,36362,32,1
33130,52082,92,0
59685,66991,91,0
1703,72423,89,1
70259,37615,1,0
37838,34099,19,0
23823,1753,19,1
15373,27208,25,0
82342,60307,60,1
98544,74479,49,1
46408,76408,30,1
65279,26190,80,1
31945,15428,76,0
79906,97041,28,1
70957,52147,74,1
93642,21290,51,0
70554,23774,99,1
96386,51242,21,0
84356,84690,6,0
1755,44896,61,0
84649,90678,5,0
48661,26746,75,0
25934,80568,40,1
10711,49305,6,0
15579,28364,71,0
79479,54896,36,1
53307,61468,46,1
67432,78530,70,1
62976,41006,37,1
24706,84698,25,0
91025,99741,8,0
63921,38126,80,1
92856,19684,51,0
67720,40905,32,0
42489,67453,87,1
7733,59766,97,0
84749,32624,87,1
26474,57788,71,0
163,89451,90,1
48010,5717,69,1
63431,99426,45,1
40378,8025,1,0
40587,98021,85,0
5730,734,95,0
99923,97902,84,0
86671,59957,77,0
39829,42230,71,1
32858,48896,13,1
79405,38839,77,0
37845,67199,38,1
31537,63553,62,1
78196,75736,56,0
7159,42236,89,0
76880,35479,50,0
94287,60484,87,0
53603,70604,10,0
12429,22578,30,0
26124,91423,100,0
62253,59652,48,1
42373,89247,59,1
94488,91810,88,1
28751,7002,40,1
53079,98998,21,0
88941,45549,29,0
5292,35469,8,0
31870,21934,25,1
64413,2497,28,0
8378,18533,60,1
72097,86061,66,0
74918,20262,28,1
53722,86760,8,1
42842,93255,97,0
1788,33361,41,0
78601,84339,34,0
58631,77497,33,1
3776,89893,22,0
67877,76348,79,0
48897,81762,54,1
42636,57633,17,0
55800,56013,50,0
79271,4567,98,1
50378,74144,64,0
73179,55836,87,1
47818,98659,31,1
89222,18064,63,0
33171,31775,71,1
19855,80021,12,0
16900,24806,52,0
40493,97096,90,0
18119,54471,11,0
5748,84983,83,0
39954,10084,70,0
88904,71966,8,0
24097,54096,90,0
98917,62493,59,0
83092,67965,66,1
43158,87411,29,1
40643,76648,3,1
51938,68862,67,1
40837,52811,99,0
13177,50092,58,0
35745,88635,90,0
89053,28230,12,1
77271,45197,46,0
62100,64905,58,1
34943,11091,42,1
14112,48274,32,1
94423,24197,93,1
80351,20600,53,1
8161,48940,12,0
35118,20060,65,0
38193,71363,92,1
3135,62091,95,0
57133,84122,24,1
28769,31305,65,0
63820,97796,20,1
49000,70693,33,0
31197,90368,6,0
95826,53736,99,1
94605,99874,72,1
70655,65804,33,1
36985,50251,80,0
88395,19754,11,0
71718,16747,86,0
70223,13148,77,0
53690,75548,42,0
66409,52555,92,0
40871,78488,54,0
938,79401,20,0
80000,45282,10,1
52937,76592,81,0
34035,54280,24,0
26649,53676,7,1
27630,52530,59,0
96856,35336,23,0
11137,53115,45,0
65152,50878,4,1
62469,10563,71,0
20302,81931,100,0
22548,59431,14,1
70016,63539,42,1
60340,34573,2,1
10356,54640,59,0
72082,57732,65,0
90817,39320,88,0
28938,66960,75,0
13194,20391,3,0
24912,95034,11,1
19684,83500,43,0
27789,57980,27,0
26351,64969,100,0
92340,70954,40,1
78472,26799,63,1
29689,17892,6,0
33567,50333,82,0
26858,1008,33,0
60761,62435,85,0
99366,48222,23,0
99226,5222,46,0
40706,4942,76,0
87500,80822,51,1
54362,430,48,1
48759,13844,7,0
3905,23870,81,0
27236,85779,12,1
45348,39045,53,0
11900,291,27,1
47941,34725,90,0
20723,9719,3,0
18001,24922,38,0
232,4290,42,0
53563,21159,94,1
73216,28663,37,1
74648,15265,69,0
79684,15789,35,1
4635,86689,46,1
90806,1314,42,1
20074,84053,14,1
64416,22684,77,0
77829,83979,57,0
9168,16415,45,1
49735,38695,97,0
81204,35198,31,1
47606,25622,64,0
85460,26690,94,1
23439,79159,33,0
73232,43330,91,0
66524,10024,88,0
23964,50017,56,0
90407,10522,36,0
22668,75829,82,1
36715,982,67,0
37325,92865,58,1
66412,19290,59,0
71985,50387,8,1
56242,19002,18,0
33209,94738,46,0
73758,45054,32,1
19810,28241,70,1
14981,52852,88,0
96251,9581,5,1
88938,87296,99,0
67939,60156,3,1
61248,98458,62,0
31646,14675,100,0
57270,65937,30,1
55260,29322,24,0
74814,75567,85,1
4215,72624,80,0
82319,27973,86,0
21435,54522,78,0
8843,6377,74,1
54211,39867,8,1
42834,93054,73,0
26515,50860,50,1
3058,58878,9,1
51942,14390,42,1
7606,68790,35,1
30286,80361,66,0
25317,64451,59,0
30151,37989,32,0
32511,18949,96,0
7111,11992,1,0
94650,6620,99,0
72747,97375,95,0
52162,32455,100,1
38874,80892,30,1
65847,35029,99,0
17605,1830,35,0
70797,39517,90,1
3314,35797,87,0
72048,87875,1,0
58530,25525,90,0
97028,45274,8,0
44568,19564,14,0
32625,59225,15,1
73146,12318,32,0
72226,51670,88,1
5739,91507,82,0
39310,68749,81,1
4622,64897,59,0
43017,2236,38,0
15370,64031,6,0
6528,57553,31,0
55470,53790,65,0
56083,18962,9,1
31130,68019,89,0
83683,6365,62,0
22618,84503,80,1
14424,54726,72,1
81209,77658,89,0
49369,82601,30,1
24497,83344,80,0
71133,28194,50,1
42738,72682,36,1
46645,98369,73,0
75317,33959,3,0
36905,11494,86,0
50270,13000,84,0
54523,97166,76,0
31538,44120,44,0
80848,36928,80,0
99867,88947,44,1
7134,58783,97,0
5150,12204,12,1
45460,33932,57,0
70039,39319,33,0
71736,86328,18,1
61861,49170,28,0
17000,38578,54,0
90493,62790,32,0
56890,20687,64,1
20529,76576,8,1
68604,29283,55,0
84796,63864,22,1
48961,74914,67,1
84735,78980,12,0
97631,10025,63,0
85987,94611,62,1
40028,44076,45,0
74234,26312,75,0
50025,63079,90,0
36147,88715,19,1
86322,11434,85,0
6674,2549,85,1
84309,63158,74,0
24204,68383,29,1
6405,77629,94,0
26667,28974,2,0
27681,70309,94,1
84670,67510,21,0
73363,19254,2,1
35706,99917,18,0
75097,79530,52,0
21993,66531,72,1
27914,62363,65,0
52368,47463,12,1
94702,17267,88,1
45715,23065,28,0
83455,5220,8,0
9360,33856,66,0
49264,58695,42,0
40725,14473,89,0
80103,4302,15,0
19543,97286,49,1
83683,19482,45,0
75593,6249,67,1
2498,93364,4,1
83016,5945,33,0
44999,70449,78,0
13570,89492,31,0
70515,26266,53,0
71595,94664,39,0
9622,86255,79,0
81831,6988,24,0
87459,39717,44,0
82819,94158,29,1
55108,70785,56,1
33889,80137,43,1
53047,53340,7,1
35153,43743,7,1
37508,14304,68,1
57106,42529,47,1
10348,56644,82,1
57079,14330,34,1
78495,89180,72,0
66000,64436,57,0
12255,54084,72,0
35741,36319,53,1
72703,42718,79,0
60920,68881,66,0
20457,74076,43,0
53336,12167,92,1
99625,7669,69,0
11882,54861,58,0
35619,20667,50,0
48564,28747,48,0
6125,74669,22,1
64230,63093,59,1
96162,47807,17,0
23264,35732,18,0
65537,34375,43,0
21034,10081,29,0
30755,79020,74,1
74393,1188,63,1
31832,95563,4,1
62232,46354,5,1
42164,52887,83,1
26917,40904,10,1
17618,95104,48,1
28203,463,91,0
66022,42697,61,0
19449,46247,47,0
27233,98242,67,1
93580,36046,6,1
86757,48075,84,1
88298,29924,5,0
7605,55758,30,0
71456,84369,89,0
49124,95444,18,0
66467,92165,10,1
84137,16115,94,1
38670,68073,16,0
65937,19458,42,1
16652,15349,52,1
29006,78641,18,0
9682,83869,10,1
89844,20622,88,0
69547,51810,50,1
42480,25949,14,1
74070,37470,29,0
38184,13921,31,1
98992,65849,81,0
56798,71777,12,1
33430,7322,57,1
72681,5703,16,1
27370,45662,98,1
82802,5134,100,1
25441,84294,1,1
71282,27644,29,1
96309,77947,14,0
17098,20781,18,0
96407,44812,39,0
99353,98940,37,0
76878,2381,48,1
74519,97575,16,1
48410,67788,76,0
31353,51694,38,0
98534,57322,88,0
67418,95164,2,1
5550,40207,49,1
52025,83345,19,0
15534,2314,68,1
22374,63730,4,1
3119,63303,44,0
24550,74847,3,1
3839,23387,50,0
6824,39996,97,0
23458,31721,62,0
47545,98827,21,1
58099,38400,28,1
81608,43270,38,0
44830,57305,27,0
60014,84460,14,1
46636,8367,31,1
60332,58829,62,1
70117,56876,80,0
41693,91076,55,0
72160,8837,34,0
34056,70198,9,0
20839,47933,16,1
56695,27008,38,1
46925,12987,79,1
93636,56926,40,1
89308,76399,83,0
38353,56098,92,0
85771,16932,94,1
98273,53442,38,1
37386,46590,67,0
86890,79050,61,1
54941,88445,38,0
17349,49593,74,1
86230,75616,93,1
34122,73205,41,1
34043,17976,19,1
88415,46704,50,0
47979,49715,10,1
69589,77236,36,0
34944,11981,99,1
80420,41234,4,0
6666,33980,3,1
77809,30403,54,0
34367,56249,9,1
